source,dest,period,weight,title,removed_h1,transformed_original_titles,generated_parts,document_type,metadata_count,review_type
editorial/saw/qe/009/009-038.md,sitios/quinto-evangelio/content/ano-1976/la-falsa-personalidad/index.md,ano-1976,384,216 LA FALSA PERSONALIDAD,True,0,1,conference,10,False
editorial/saw/qe/009/009-039.md,sitios/quinto-evangelio/content/ano-1976/el-hipnotismo-colectivo-y-la-practica-de-la-gnosis/index.md,ano-1976,385,217 EL HIPNOTISMO COLECTIVO Y LA PRÁCTICA DE LA GNOSIS,True,0,1,conference,10,False
editorial/saw/qe/009/009-040.md,sitios/quinto-evangelio/content/ano-1976/la-creacion-de-los-cuerpos-solares/index.md,ano-1976,386,218 LA CREACIÓN DE LOS CUERPOS SOLARES,True,0,1,conference,10,False
editorial/saw/qe/009/009-041.md,sitios/quinto-evangelio/content/ano-1976/psicologia-experimental-y-fenomenos-de-la-parapsicologia/index.md,ano-1976,387,219 PSICOLOGÍA EXPERIMENTAL Y FENÓMENOS DE LA PARAPSICOLOGÍA,True,0,1,conference,10,False
editorial/saw/qe/009/009-042.md,sitios/quinto-evangelio/content/ano-1976/departiendo-con-los-hermanos-gnosticos-salvadorenos/index.md,ano-1976,388,220 DEPARTIENDO CON LOS HERMANOS GNÓSTICOS SALVADOREÑOS,True,0,1,conference,10,False
editorial/saw/qe/009/009-043.md,sitios/quinto-evangelio/content/ano-1976/respuestas-a-los-hermanos-gnosticos-salvadorenos/index.md,ano-1976,389,F081 RESPUESTAS A LOS HERMANOS GNÓSTICOS SALVADOREÑOS,True,0,1,transcription-fragment,10,False
editorial/saw/qe/009/009-044.md,sitios/quinto-evangelio/content/ano-1976/los-tres-factores-de-la-revolucion-de-la-conciencia-y-el-futuro-de-la-mision-gnostica/index.md,ano-1976,390,221 LOS TRES FACTORES DE LA REVOLUCIÓN DE LA CONCIENCIA Y EL FUTURO DE LA MISIÓN GNÓSTICA,True,0,1,conference,10,False
editorial/saw/qe/009/009-045.md,sitios/quinto-evangelio/content/ano-1976/el-septenario-teosofico/index.md,ano-1976,391,222 EL SEPTENARIO TEOSÓFICO,True,0,1,conference,10,False
editorial/saw/qe/009/009-046.md,sitios/quinto-evangelio/content/ano-1976/trascendencia-esoterica-del-bautismo/index.md,ano-1976,392,223 TRASCENDENCIA ESOTÉRICA DEL BAUTISMO,True,0,1,conference,10,False
editorial/saw/qe/009/009-047.md,sitios/quinto-evangelio/content/ano-1976/el-esoterismo-del-toreo/index.md,ano-1976,393,F082 EL ESOTERISMO DEL TOREO,True,0,1,transcription-fragment,10,False
editorial/saw/qe/009/009-048.md,sitios/quinto-evangelio/content/ano-1976/el-camino-esoterico/index.md,ano-1976,394,224 EL CAMINO ESOTÉRICO,True,0,1,conference,10,False
editorial/saw/qe/009/009-049.md,sitios/quinto-evangelio/content/ano-1976/orientaciones-a-los-instructores-salvadorenos-sobre-los-pilares-basicos-del-plan-de-estudios/index.md,ano-1976,395,225 ORIENTACIONES A LOS INSTRUCTORES SALVADOREÑOS SOBRE LOS PILARES BÁSICOS DEL PLAN DE ESTUDIOS,True,0,1,conference,9,False
editorial/saw/qe/009/009-050.md,sitios/quinto-evangelio/content/ano-1976/metafisica-trascendental/index.md,ano-1976,396,226 METAFÍSICA TRASCENDENTAL,True,0,1,conference,10,False
editorial/saw/qe/009/009-051.md,sitios/quinto-evangelio/content/ano-1976/el-paraiso-perdido/index.md,ano-1976,397,227 EL PARAÍSO PERDIDO,True,0,1,conference,7,False
editorial/saw/qe/009/009-052.md,sitios/quinto-evangelio/content/ano-1976/los-extraterrestres/index.md,ano-1976,398,228 LOS EXTRATERRESTRES,True,0,1,conference,7,False
editorial/saw/qe/009/009-053.md,sitios/quinto-evangelio/content/ano-1976/el-camino-de-la-auto-realizacion-y-los-3-factores-de-la-revolucion-de-la-conciencia/index.md,ano-1976,399,229 EL CAMINO DE LA AUTO-REALIZACIÓN Y LOS 3 FACTORES DE LA REVOLUCIÓN DE LA CONCIENCIA,True,0,1,conference,7,False
editorial/saw/qe/009/009-054.md,sitios/quinto-evangelio/content/ano-1976/hercolubus-el-ego-y-el-nuevo-orden-mundial/index.md,ano-1976,400,"230 HERCÓLUBUS, EL EGO Y EL NUEVO ORDEN MUNDIAL",True,0,1,conference,9,False
editorial/saw/qe/009/009-055.md,sitios/quinto-evangelio/content/ano-1976/un-caso-insolito/index.md,ano-1976,401,UN CASO INSÓLITO,True,0,1,short-text,5,False
editorial/saw/qe/009/009-056.md,sitios/quinto-evangelio/content/ano-1976/la-sabiduria-de-la-muerte/index.md,ano-1976,402,231 LA SABIDURÍA DE LA MUERTE,True,0,1,conference,10,False
editorial/saw/qe/009/009-057.md,sitios/quinto-evangelio/content/ano-1976/el-arte-regio-en-las-antiguas-culturas-mexicanas/index.md,ano-1976,403,232 EL ARTE REGIO EN LAS ANTIGUAS CULTURAS MEXICANAS,True,0,1,conference,10,False
editorial/saw/qe/009/009-058.md,sitios/quinto-evangelio/content/ano-1976/las-tradiciones-sagradas-del-mexico-antiguo/index.md,ano-1976,404,233 LAS TRADICIONES SAGRADAS DEL MÉXICO ANTIGUO,True,0,1,conference,10,False
editorial/saw/qe/009/009-059.md,sitios/quinto-evangelio/content/ano-1976/acerca-de-la-antropologia-gnostica/index.md,ano-1976,405,234 ACERCA DE LA ANTROPOLOGÍA GNÓSTICA,True,0,1,conference,9,False
editorial/saw/qe/009/009-060.md,sitios/quinto-evangelio/content/ano-1976/hercolubus-y-los-tiempos-del-fin/index.md,ano-1976,406,235 HERCÓLUBUS Y LOS TIEMPOS DEL FIN,True,0,1,conference,10,False
editorial/saw/qe/009/009-061.md,sitios/quinto-evangelio/content/ano-1976/entrevista-a-mario-moreno-y-al-maestro/index.md,ano-1976,407,236 ENTREVISTA A MARIO MORENO Y AL MAESTRO,True,0,1,conference,11,False
editorial/saw/qe/009/009-062.md,sitios/quinto-evangelio/content/ano-1976/samael-no-busca-dinero-ni-gloria/index.md,ano-1976,408,237 SAMAEL NO BUSCA DINERO NI GLORIA,True,0,1,conference,10,False
editorial/saw/qe/009/009-063.md,sitios/quinto-evangelio/content/ano-1976/disertaciones-durante-el-congreso-internacional-de-1976/index.md,ano-1976,409,238 DISERTACIONES DURANTE EL CONGRESO INTERNACIONAL DE 1976,True,0,1,conference,9,False
editorial/saw/qe/009/009-064.md,sitios/quinto-evangelio/content/ano-1976/la-practica-de-la-caridad-consciente/index.md,ano-1976,410,F083 LA PRÁCTICA DE LA CARIDAD CONSCIENTE,True,0,1,transcription-fragment,9,False
editorial/saw/qe/009/009-065.md,sitios/quinto-evangelio/content/ano-1976/el-dia-de-muertos/index.md,ano-1976,411,239 EL DÍA DE MUERTOS,True,0,1,conference,10,False
editorial/saw/qe/009/009-066.md,sitios/quinto-evangelio/content/ano-1976/el-equilibrio-de-los-centros-energeticos/index.md,ano-1976,412,240 EL EQUILIBRIO DE LOS CENTROS ENERGÉTICOS,True,0,1,conference,8,False
editorial/saw/qe/009/009-067.md,sitios/quinto-evangelio/content/ano-1976/la-liberacion-espiritual-de-la-mujer/index.md,ano-1976,413,241 LA LIBERACIÓN ESPIRITUAL DE LA MUJER,True,0,1,conference,10,False
editorial/saw/qe/009/009-068.md,sitios/quinto-evangelio/content/ano-1976/la-santa-predestinacion/index.md,ano-1976,414,242 LA SANTA PREDESTINACIÓN,True,0,1,conference,10,False
editorial/saw/qe/009/009-069.md,sitios/quinto-evangelio/content/ano-1976/encuentro-con-las-hermanas-gnosticas/index.md,ano-1976,415,243 ENCUENTRO CON LAS HERMANAS GNÓSTICAS,True,0,1,conference,10,False
editorial/saw/qe/009/009-070.md,sitios/quinto-evangelio/content/ano-1976/comentarios-del-maestro-a-las-conclusiones-del-primer-encuentro-de-damas-gnosticas/index.md,ano-1976,416,244 COMENTARIOS DEL MAESTRO A LAS CONCLUSIONES DEL PRIMER ENCUENTRO DE DAMAS GNÓSTICAS,True,0,1,conference,9,False
editorial/saw/qe/009/009-071.md,sitios/quinto-evangelio/content/ano-1976/el-dios-tlaloc/index.md,ano-1976,417,245 EL DIOS TLÁLOC,True,0,1,conference,11,False
editorial/saw/qe/009/009-072.md,sitios/quinto-evangelio/content/ano-1976/la-palabra-y-las-impresiones/index.md,ano-1976,418,F084 LA PALABRA Y LAS IMPRESIONES,True,0,1,transcription-fragment,10,False
editorial/saw/qe/009/009-073.md,sitios/quinto-evangelio/content/ano-1976/la-creacion-del-cosmos-hombre/index.md,ano-1976,419,246 LA CREACIÓN DEL COSMOS-HOMBRE,True,0,1,conference,11,False
editorial/saw/qe/009/009-074.md,sitios/quinto-evangelio/content/ano-1976/la-corriente-del-sonido/index.md,ano-1976,420,247 LA CORRIENTE DEL SONIDO,True,0,1,conference,11,False
editorial/saw/qe/009/009-075.md,sitios/quinto-evangelio/content/ano-1976/la-iniciacion-de-judas/index.md,ano-1976,421,248 LA INICIACIÓN DE JUDAS,True,0,1,conference,9,False
editorial/saw/qe/009/009-076.md,sitios/quinto-evangelio/content/ano-1976/orientacion-a-los-nuevos-misioneros-del-s-s-s/index.md,ano-1976,422,249 ORIENTACIÓN A LOS NUEVOS MISIONEROS DEL S.S.S.,True,0,1,conference,9,False
editorial/saw/qe/009/009-077.md,sitios/quinto-evangelio/content/ano-1976/varios-momentos-del-congreso-mundial-1976/index.md,ano-1976,423,250 VARIOS MOMENTOS DEL CONGRESO MUNDIAL 1976,True,0,1,conference,10,False
editorial/saw/qe/009/009-078.md,sitios/quinto-evangelio/content/ano-1976/simbologia-del-altar-gnostico-y-develacion-de-la-pistis-sophia/index.md,ano-1976,424,251 SIMBOLOGÍA DEL ALTAR GNÓSTICO Y DEVELACIÓN DE LA PISTIS SOPHIA,True,0,1,conference,9,False
editorial/saw/qe/009/009-079.md,sitios/quinto-evangelio/content/ano-1976/el-bautismo-y-la-liturgia-gnostica/index.md,ano-1976,425,252 EL BAUTISMO Y LA LITURGIA GNÓSTICA,True,0,1,conference,10,False
editorial/saw/qe/009/009-080.md,sitios/quinto-evangelio/content/ano-1976/omar/_index.md,ano-1976,426,OMAR,True,0,6,book,5,False
editorial/saw/qe/009/009-081.md,sitios/quinto-evangelio/content/ano-1976/breves-comentarios-del-maestro-tras-el-estreno-de-omar/index.md,ano-1976,427,F085 BREVES COMENTARIOS DEL MAESTRO TRAS EL ESTRENO DE OMAR,True,0,1,transcription-fragment,10,False
editorial/saw/qe/009/009-082.md,sitios/quinto-evangelio/content/ano-1976/exhortacion-a-los-misioneros/index.md,ano-1976,428,253 EXHORTACIÓN A LOS MISIONEROS,True,0,1,conference,10,False
editorial/saw/qe/009/009-083.md,sitios/quinto-evangelio/content/ano-1976/del-hombre-al-superhombre/index.md,ano-1976,429,254 DEL HOMBRE AL SUPERHOMBRE,True,0,1,conference,10,False
editorial/saw/qe/009/009-084.md,sitios/quinto-evangelio/content/ano-1976/la-futura-division-del-movimiento-gnostico/index.md,ano-1976,430,255 LA FUTURA DIVISIÓN DEL MOVIMIENTO GNÓSTICO,True,0,1,conference,9,False
editorial/saw/qe/009/009-085.md,sitios/quinto-evangelio/content/ano-1976/platica-del-maestro-con-fernando-moya/index.md,ano-1976,431,256 PLÁTICA DEL MAESTRO CON FERNANDO MOYA,True,0,1,conference,12,False
editorial/saw/qe/009/009-086.md,sitios/quinto-evangelio/content/ano-1976/el-descenso-del-cristo-al-principio-de-cada-era-y-otros-temas-de-ocultismo/index.md,ano-1976,432,257 EL DESCENSO DEL CRISTO AL PRINCIPIO DE CADA ERA Y OTROS TEMAS DE OCULTISMO,True,0,1,conference,10,False
editorial/saw/qe/009/009-087.md,sitios/quinto-evangelio/content/ano-1976/grabaciones-de-oficios-liturgicos/index.md,ano-1976,433,GRABACIONES DE OFICIOS LITÚRGICOS,True,0,1,conference,7,False
editorial/saw/qe/010/010-001.md,sitios/quinto-evangelio/content/ano-1977/la-gran-realidad/index.md,ano-1977,434,258 LA GRAN REALIDAD,True,0,1,conference,10,False
editorial/saw/qe/010/010-002.md,sitios/quinto-evangelio/content/ano-1977/la-emancipacion-de-la-esencia/index.md,ano-1977,435,259 LA EMANCIPACIÓN DE LA ESENCIA,True,0,1,conference,11,False
editorial/saw/qe/010/010-003.md,sitios/quinto-evangelio/content/ano-1977/la-cristalizacion-del-alma/index.md,ano-1977,436,260 LA CRISTALIZACIÓN DEL ALMA,True,0,1,conference,10,False
editorial/saw/qe/010/010-004.md,sitios/quinto-evangelio/content/ano-1977/la-elaboracion-del-mercurio-de-los-sabios/index.md,ano-1977,437,261 LA ELABORACIÓN DEL MERCURIO DE LOS SABIOS,True,0,1,conference,10,False
editorial/saw/qe/010/010-005.md,sitios/quinto-evangelio/content/ano-1977/la-experiencia-de-lo-real/index.md,ano-1977,438,262 LA EXPERIENCIA DE LO REAL,True,0,1,conference,10,False
editorial/saw/qe/010/010-006.md,sitios/quinto-evangelio/content/ano-1977/el-bodhicitta/index.md,ano-1977,439,263 EL BODHICITTA,True,0,1,conference,9,False
editorial/saw/qe/010/010-007.md,sitios/quinto-evangelio/content/ano-1977/como-aprender-a-escuchar/index.md,ano-1977,440,264 CÓMO APRENDER A ESCUCHAR,True,0,1,conference,10,False
editorial/saw/qe/010/010-008.md,sitios/quinto-evangelio/content/ano-1977/el-autoconocimiento-del-ser/index.md,ano-1977,441,265 EL AUTOCONOCIMIENTO DEL SER,True,0,1,conference,10,False
editorial/saw/qe/010/010-009.md,sitios/quinto-evangelio/content/ano-1977/la-importancia-de-estudiar-antropologia/index.md,ano-1977,442,266 LA IMPORTANCIA DE ESTUDIAR ANTROPOLOGÍA,True,0,1,conference,10,False
editorial/saw/qe/010/010-010.md,sitios/quinto-evangelio/content/ano-1977/el-amor-y-el-sexo/index.md,ano-1977,443,267 EL AMOR Y EL SEXO,True,0,1,conference,10,False
editorial/saw/qe/010/010-011.md,sitios/quinto-evangelio/content/ano-1977/entrevistas-en-radio-iq/index.md,ano-1977,444,"268 ENTREVISTAS EN ""RADIO IQ""",True,0,1,conference,10,False
editorial/saw/qe/010/010-012.md,sitios/quinto-evangelio/content/ano-1977/el-dios-pacal-y-el-katun-13/index.md,ano-1977,445,F086 EL DIOS PACAL Y EL KATÚN 13,True,0,1,transcription-fragment,10,False
editorial/saw/qe/010/010-013.md,sitios/quinto-evangelio/content/ano-1977/el-amor/index.md,ano-1977,446,269 EL AMOR,True,0,1,conference,10,False
editorial/saw/qe/010/010-014.md,sitios/quinto-evangelio/content/ano-1977/mas-alla-de-la-muerte/index.md,ano-1977,447,270 MÁS ALLÁ DE LA MUERTE,True,0,1,conference,10,False
editorial/saw/qe/010/010-015.md,sitios/quinto-evangelio/content/ano-1977/los-germenes-del-hombre-estan-en-nosotros/index.md,ano-1977,448,F087 LOS GÉRMENES DEL HOMBRE ESTÁN EN NOSOTROS,True,0,1,transcription-fragment,10,False
editorial/saw/qe/010/010-016.md,sitios/quinto-evangelio/content/ano-1977/el-fenomeno-ovni/index.md,ano-1977,449,271 EL FENÓMENO OVNI,True,0,1,conference,10,False
editorial/saw/qe/010/010-017.md,sitios/quinto-evangelio/content/ano-1977/el-cataclismo-final-y-los-extraterrestres/index.md,ano-1977,450,272 EL CATACLISMO FINAL Y LOS EXTRATERRESTRES,True,0,1,conference,10,False
editorial/saw/qe/010/010-018.md,sitios/quinto-evangelio/content/ano-1977/entrevista-en-radio-universidad/index.md,ano-1977,451,273 ENTREVISTA EN RADIO UNIVERSIDAD,True,0,1,conference,10,False
editorial/saw/qe/010/010-019.md,sitios/quinto-evangelio/content/ano-1977/el-enigma-del-hombre/index.md,ano-1977,452,274 EL ENIGMA DEL HOMBRE,True,0,1,conference,11,False
editorial/saw/qe/010/010-020.md,sitios/quinto-evangelio/content/ano-1977/sobre-los-bhons-y-otras-cuestiones-esotericas/index.md,ano-1977,453,275 SOBRE LOS BHONS Y OTRAS CUESTIONES ESOTÉRICAS,True,0,1,conference,10,False
editorial/saw/qe/010/010-021.md,sitios/quinto-evangelio/content/ano-1977/primera-entrevista-en-la-television-de-san-luis-potosi/index.md,ano-1977,454,276 PRIMERA ENTREVISTA EN LA TELEVISIÓN DE SAN LUIS POTOSÍ,True,0,1,conference,11,False
editorial/saw/qe/010/010-022.md,sitios/quinto-evangelio/content/ano-1977/segunda-entrevista-en-la-television-de-san-luis-potosi/index.md,ano-1977,455,277 SEGUNDA ENTREVISTA EN LA TELEVISIÓN DE SAN LUIS POTOSÍ,True,0,1,conference,11,False
editorial/saw/qe/010/010-023.md,sitios/quinto-evangelio/content/ano-1977/tercera-entrevista-en-la-television-de-san-luis-potosi/index.md,ano-1977,456,278 TERCERA ENTREVISTA EN LA TELEVISIÓN DE SAN LUIS POTOSÍ,True,0,1,conference,11,False
editorial/saw/qe/010/010-024.md,sitios/quinto-evangelio/content/ano-1977/platica-durante-la-celebracion-del-sexagesimo-onomastico-del-maestro/index.md,ano-1977,457,F088 PLÁTICA DURANTE LA CELEBRACIÓN DEL SEXAGÉSIMO ONOMÁSTICO DEL MAESTRO,True,0,1,transcription-fragment,10,False
editorial/saw/qe/010/010-025.md,sitios/quinto-evangelio/content/ano-1977/el-ser-y-el-saber/index.md,ano-1977,458,279 EL SER Y EL SABER,True,0,1,conference,10,False
editorial/saw/qe/010/010-026.md,sitios/quinto-evangelio/content/ano-1977/la-seriedad-en-el-trabajo-esoterico-y-la-anormalidad-de-la-psiquis/index.md,ano-1977,459,280 LA SERIEDAD EN EL TRABAJO ESOTÉRICO Y LA ANORMALIDAD DE LA PSIQUIS,True,0,1,conference,7,False
editorial/saw/qe/010/010-027.md,sitios/quinto-evangelio/content/ano-1977/el-sacrificio-o-sacro-oficio/index.md,ano-1977,460,F089 EL SACRIFICIO O SACRO-OFICIO,True,0,1,transcription-fragment,10,False
editorial/saw/qe/010/010-028.md,sitios/quinto-evangelio/content/ano-1977/entrevista-de-oscar-uzcategui-quintero/index.md,ano-1977,461,281 ENTREVISTA DE ÓSCAR UZCÁTEGUI QUINTERO,True,0,1,conference,10,False
editorial/saw/qe/010/010-029.md,sitios/quinto-evangelio/content/ano-1977/estudio-psiquico-del-hombre/index.md,ano-1977,462,282 ESTUDIO PSÍQUICO DEL HOMBRE,True,0,1,conference,10,False
editorial/saw/qe/010/010-030.md,sitios/quinto-evangelio/content/ano-1977/experimentos-psiquicos/index.md,ano-1977,463,283 EXPERIMENTOS PSÍQUICOS,True,0,1,conference,10,False
editorial/saw/qe/010/010-031.md,sitios/quinto-evangelio/content/ano-1977/los-fenomenos-metafisicos/index.md,ano-1977,464,284 LOS FENÓMENOS METAFÍSICOS,True,0,1,conference,10,False
editorial/saw/qe/010/010-032.md,sitios/quinto-evangelio/content/ano-1977/los-misterios-de-la-vida-y-de-la-muerte/index.md,ano-1977,465,285 LOS MISTERIOS DE LA VIDA Y DE LA MUERTE,True,0,1,conference,10,False
editorial/saw/qe/010/010-033.md,sitios/quinto-evangelio/content/ano-1977/extraterrestres-y-platillos-voladores/index.md,ano-1977,466,286 EXTRATERRESTRES Y PLATILLOS VOLADORES,True,0,1,conference,9,False
editorial/saw/qe/010/010-034.md,sitios/quinto-evangelio/content/ano-1977/antropogenesis-en-la-piedra-del-sol/index.md,ano-1977,467,287 ANTROPOGÉNESIS EN LA PIEDRA DEL SOL,True,0,1,conference,9,False
editorial/saw/qe/010/010-035.md,sitios/quinto-evangelio/content/ano-1977/sobre-las-culturas-mayas-y-nahuas/index.md,ano-1977,468,288 SOBRE LAS CULTURAS MAYAS Y NAHUAS,True,0,1,conference,10,False
editorial/saw/qe/010/010-036.md,sitios/quinto-evangelio/content/ano-1977/las-grutas-de-cacahuamilpa/index.md,ano-1977,469,289 LAS GRUTAS DE CACAHUAMILPA,True,0,1,conference,10,False
editorial/saw/qe/010/010-037.md,sitios/quinto-evangelio/content/ano-1977/el-cristo-cosmico-y-la-semana-santa/index.md,ano-1977,470,290 EL CRISTO CÓSMICO Y LA SEMANA SANTA,True,0,1,conference,10,False
editorial/saw/qe/010/010-038.md,sitios/quinto-evangelio/content/ano-1977/algunas-respuestas-sobre-la-iniciacion-venusta/index.md,ano-1977,471,291 ALGUNAS RESPUESTAS SOBRE LA INICIACIÓN VENUSTA,True,0,1,conference,10,False
editorial/saw/qe/010/010-039.md,sitios/quinto-evangelio/content/ano-1977/la-doctrina-del-fuego/index.md,ano-1977,472,292 LA DOCTRINA DEL FUEGO,True,0,1,conference,10,False
editorial/saw/qe/010/010-040.md,sitios/quinto-evangelio/content/ano-1977/los-siete-radicales-de-fuego-y-el-sello-hermetico/index.md,ano-1977,473,293 LOS SIETE RADICALES DE FUEGO Y EL SELLO HERMÉTICO,True,0,1,conference,10,False
editorial/saw/qe/010/010-041.md,sitios/quinto-evangelio/content/ano-1977/el-falso-sentimiento-del-yo/index.md,ano-1977,474,294 EL FALSO SENTIMIENTO DEL YO,True,0,1,conference,10,False
editorial/saw/qe/010/010-042.md,sitios/quinto-evangelio/content/ano-1977/la-necesidad-de-cambiar-la-forma-de-pensar/index.md,ano-1977,475,295 LA NECESIDAD DE CAMBIAR LA FORMA DE PENSAR,True,0,1,conference,10,False
editorial/saw/qe/010/010-043.md,sitios/quinto-evangelio/content/ano-1977/el-ego-y-las-efigies-mentales/index.md,ano-1977,476,296 EL EGO Y LAS EFIGIES MENTALES,True,0,1,conference,10,False
editorial/saw/qe/010/010-044.md,sitios/quinto-evangelio/content/ano-1977/los-secretos-de-la-luna/index.md,ano-1977,477,297 LOS SECRETOS DE LA LUNA,True,0,1,conference,10,False
editorial/saw/qe/010/010-045.md,sitios/quinto-evangelio/content/ano-1977/materia-y-talidad/index.md,ano-1977,478,298 MATERIA Y TALIDAD,True,0,1,conference,11,False
editorial/saw/qe/010/010-046.md,sitios/quinto-evangelio/content/ano-1977/intuicion/index.md,ano-1977,479,299 INTUICIÓN,True,0,1,conference,11,False
editorial/saw/qe/010/010-047.md,sitios/quinto-evangelio/content/ano-1977/las-ruinas-de-xochicalco/index.md,ano-1977,480,300 LAS RUINAS DE XOCHICALCO,True,0,1,conference,9,False
editorial/saw/qe/010/010-048.md,sitios/quinto-evangelio/content/ano-1977/el-arche/index.md,ano-1977,481,301 EL ARCHÉ,True,0,1,conference,10,False
editorial/saw/qe/010/010-049.md,sitios/quinto-evangelio/content/ano-1977/teotihuacan/index.md,ano-1977,482,302 TEOTIHUACÁN,True,0,1,conference,9,False
editorial/saw/qe/010/010-050.md,sitios/quinto-evangelio/content/ano-1977/palabras-a-efrain-villegas/index.md,ano-1977,483,F090 PALABRAS A EFRAÍN VILLEGAS,True,0,1,transcription-fragment,10,False
editorial/saw/qe/010/010-051.md,sitios/quinto-evangelio/content/ano-1977/simbologia-de-la-serpiente-y-de-otros-animales/index.md,ano-1977,484,303 SIMBOLOGÍA DE LA SERPIENTE Y DE OTROS ANIMALES,True,0,1,conference,10,False
editorial/saw/qe/010/010-052.md,sitios/quinto-evangelio/content/ano-1977/platica-entre-el-maestro-y-fernando-moya/index.md,ano-1977,485,304 PLÁTICA ENTRE EL MAESTRO Y FERNANDO MOYA,True,0,1,conference,9,False
editorial/saw/qe/010/010-053.md,sitios/quinto-evangelio/content/ano-1977/la-auto-realizacion-y-la-disolucion-del-yo/index.md,ano-1977,486,305 LA AUTO-REALIZACIÓN Y LA DISOLUCIÓN DEL YO,True,0,1,conference,10,False
editorial/saw/qe/010/010-054.md,sitios/quinto-evangelio/content/ano-1977/finalidad-del-matrimonio-gnostico/index.md,ano-1977,487,306 FINALIDAD DEL MATRIMONIO GNÓSTICO,True,0,1,conference,10,False
editorial/saw/qe/010/010-055.md,sitios/quinto-evangelio/content/ano-1977/el-problema-de-tener-la-conciencia-dormida/index.md,ano-1977,488,307 EL PROBLEMA DE TENER LA CONCIENCIA DORMIDA,True,0,1,conference,10,False
editorial/saw/qe/010/010-056.md,sitios/quinto-evangelio/content/ano-1977/respuestas-insolitas-del-maestro/index.md,ano-1977,489,308 RESPUESTAS INSÓLITAS DEL MAESTRO,True,0,1,conference,10,False
editorial/saw/qe/010/010-057.md,sitios/quinto-evangelio/content/ano-1977/la-ciencia-pura-y-la-ciencia-materialista/index.md,ano-1977,490,309 LA CIENCIA PURA Y LA CIENCIA MATERIALISTA,True,0,1,conference,10,False
editorial/saw/qe/010/010-058.md,sitios/quinto-evangelio/content/ano-1977/la-mente-unitotal/index.md,ano-1977,491,F091 LA MENTE UNITOTAL,True,0,1,transcription-fragment,10,False
editorial/saw/qe/010/010-059.md,sitios/quinto-evangelio/content/ano-1977/identidad-valores-e-imagen/index.md,ano-1977,492,"310 IDENTIDAD, VALORES E IMAGEN",True,0,1,conference,10,False
editorial/saw/qe/010/010-060.md,sitios/quinto-evangelio/content/ano-1977/importancia-de-transferir-la-conciencia-al-vacio/index.md,ano-1977,493,F092 IMPORTANCIA DE TRANSFERIR LA CONCIENCIA AL VACÍO,True,0,1,transcription-fragment,9,False
editorial/saw/qe/010/010-061.md,sitios/quinto-evangelio/content/ano-1977/mantram-gate/index.md,ano-1977,494,F093 MANTRAM GATE,True,0,1,transcription-fragment,9,False
editorial/saw/qe/010/010-062.md,sitios/quinto-evangelio/content/ano-1977/el-cordero-inmolado/index.md,ano-1977,495,F094 EL CORDERO INMOLADO,True,0,1,transcription-fragment,9,False
editorial/saw/qe/010/010-063.md,sitios/quinto-evangelio/content/ano-1977/practica-colectiva-para-la-disolucion-del-ego-y-pronunciacion-de-algunos-mantrams/index.md,ano-1977,496,F095 PRÁCTICA COLECTIVA PARA LA DISOLUCIÓN DEL EGO Y PRONUNCIACIÓN DE ALGUNOS MANTRAMS,True,0,1,transcription-fragment,9,False
editorial/saw/qe/010/010-064.md,sitios/quinto-evangelio/content/ano-1977/la-ley-del-pendulo/index.md,ano-1977,497,311 LA LEY DEL PÉNDULO,True,0,1,conference,10,False
editorial/saw/qe/010/010-065.md,sitios/quinto-evangelio/content/ano-1977/las-siete-mentes/index.md,ano-1977,498,312 LAS SIETE MENTES,True,0,1,conference,10,False
editorial/saw/qe/010/010-066.md,sitios/quinto-evangelio/content/ano-1977/el-recuerdo-de-si/index.md,ano-1977,499,313 EL RECUERDO DE SÍ,True,0,1,conference,11,False
editorial/saw/qe/010/010-067.md,sitios/quinto-evangelio/content/ano-1977/antropologia-gnostica-primera-catedra/index.md,ano-1977,500,"314 ANTROPOLOGÍA GNÓSTICA, PRIMERA CÁTEDRA",True,0,1,conference,10,False
editorial/saw/qe/010/010-068.md,sitios/quinto-evangelio/content/ano-1977/antropologia-gnostica-segunda-catedra/index.md,ano-1977,501,"315 ANTROPOLOGÍA GNÓSTICA, SEGUNDA CÁTEDRA",True,0,1,conference,10,False
editorial/saw/qe/010/010-069.md,sitios/quinto-evangelio/content/ano-1977/antropologia-gnostica-tercera-catedra/index.md,ano-1977,502,"316 ANTROPOLOGÍA GNÓSTICA, TERCERA CÁTEDRA",True,0,1,conference,10,False
editorial/saw/qe/010/010-070.md,sitios/quinto-evangelio/content/ano-1977/antropologia-gnostica-cuarta-catedra/index.md,ano-1977,503,"317 ANTROPOLOGÍA GNÓSTICA, CUARTA CÁTEDRA",True,0,1,conference,10,False
editorial/saw/qe/010/010-071.md,sitios/quinto-evangelio/content/ano-1977/antropologia-gnostica-quinta-catedra/index.md,ano-1977,504,"318 ANTROPOLOGÍA GNÓSTICA, QUINTA CÁTEDRA",True,0,1,conference,10,False
editorial/saw/qe/010/010-072.md,sitios/quinto-evangelio/content/ano-1977/antropologia-gnostica-sexta-catedra/index.md,ano-1977,505,"319 ANTROPOLOGÍA GNÓSTICA, SEXTA CÁTEDRA",True,0,1,conference,10,False
editorial/saw/qe/010/010-073.md,sitios/quinto-evangelio/content/ano-1977/nuestro-senor-quetzalcoatl/index.md,ano-1977,506,320 NUESTRO SEÑOR QUETZALCÓATL,True,0,1,conference,11,False
